"pt2_part","pt2_desc1","pt2_desc2","pt2_um","pt2_prod_line","pt2_part_type","pt2_status","pt2_domain","pt2_bulk","pt2_blk_enduse","pt2_macost","pt2_rmcost","pt2_rdcost","pt2_ohcost","pt2_ovcost","pt2_sucost","pt2_lbcost","pt2__dec01","pt2_mfg_part","pt2_cst_mat","pt2_cst_ovh","pt2_cst_oth","pt2_created","pt2_updated","pt2_cst_tot","pt2_cst_VMM","pt2_sta","pt2_pr","pt2_lot_size","pt2_alt_um1","pt2_conv1","pt2_shelf","pt2_char#1","pt2_char#2","pt2_char#3","pt2_char#4","pt2_deci#1","pt2_deci#2","pt2_deci#3","pt2_deci#4","pt2_color_code"
"000000000000127557","KS5109 25KG BYK-410","","KG","","RAW","R","KOR","","",0,13050,0,0,0,0,0,0,"KS5109",13050000,0,0,?,26/06/10,13050000,13050000,"KA","S",1000,"L",.86,730,"","","","",0,0,0,0,""
"000000000000127560","KS5560 200KG DISPERBYK-111","","KG","","RAW","AR","KOR","","",0,14560,0,0,0,0,0,0,"KS5560",14560000,0,0,?,26/06/10,14560000,14560000,"KA","S",1000,"L",.86,1825,"","","","",0,0,0,0,""
"000000000000127563","KS6414 155KG BYK-066N","","KG","","RAW","AR","KOR","","",0,7500,0,0,0,0,0,0,"KS6414",7153452,0,0,?,26/06/10,7153452,7153452,"KA","S",1000,"L",1.3,1095,"","","","",0,0,0,0,""
"000000000000127573","KT2000 80KG COPPER OMADINE BACT-FUNGI","","KG","","RAW","AR","KOR","","",0,21063,675,211,0,0,0,0,"KT2000",22485350,0,0,?,26/06/10,22485350,22485350,"KA","S",1000,"L",.58,730,"","","","",0,0,0,0,""
"000000000000127576","KT2026 25KG RED COPP 97N PREMIUM","","KG","","RAW","AR","KOR","","",0,7449,0,75,0,0,0,0,"KT2026",13341780,0,0,?,26/06/10,13341780,13341780,"KA","S",1000,"L",.17,365,"","","","",0,0,0,0,""
"000000000000127578","KT2047 25KG LOLO TINT LM","","KG","","RAW","AR","KOR","","",0,7509,0,76,0,0,0,0,"KT2047",12471063,0,0,?,26/06/10,12471063,12471063,"KA","S",1000,"L",.17,365,"","","","",0,0,0,0,""
"000000000000127580","KT3012 20KG ZINC OMADINE POWDER","","KG","","RAW","AR","KOR","","",0,25728,824,258,0,0,0,0,"KT3012",26810000,0,0,?,26/06/10,26810000,26810000,"KA","S",1000,"L",.59,730,"","","","",0,0,0,0,""
"000000000000127582","KT3670 25KG ZINEB 95% TECHPEROZIN MARINE","","KG","","RAW","AR","KOR","","",0,4818,0,145,0,0,0,0,"KT3670",5175760,0,0,?,26/06/10,5175760,5175760,"KA","S",1000,"L",1,730,"","","","",0,0,0,0,""
"000000000000127583","KT3674 20KG COPPER PYRITHIONE","","KG","","RAW","AR","KOR","","",0,19278,617,386,0,0,0,0,"KT3674",18221523,0,0,?,26/06/10,18221523,18221523,"KA","S",1000,"L",.58,730,"","","","",0,0,0,0,""
"000000000000127595","KW1821 17KG MONORAL 3300K","","KG","","RAW","AR","KOR","","",0,2850,0,0,0,0,0,0,"KW1821",2850000,0,0,?,26/06/10,2850000,2850000,"KA","S",1000,"L",1.19,730,"","","","",0,0,0,0,""
"000000000000127607","KW6502 15KG CRAYVALLAC ULTRA","","KG","","RAW","AR","KOR","","",0,11150,0,0,0,0,0,0,"KW6502",11150000,0,0,?,26/06/10,11150000,11150000,"KA","S",1000,"L",1.02,1460,"","","","",0,0,0,0,""
"000000000000127614","KX0594 25KG SYLOSIV A3","","KG","","RAW","AR","KOR","","",0,7800,0,0,0,0,0,0,"KX0594",7800000,0,0,?,26/06/10,7800000,7800000,"KA","S",1000,"L",.62,36,"","","","",0,0,0,0,""
"000000000000127615","KX0596 191KG SILQUEST A-1100 SILANE","","KG","","RAW","AR","KOR","","",0,16000,0,0,0,0,0,0,"KX0596",16000000,0,0,?,26/06/10,16000000,16000000,"KA","S",1000,"L",1.06,1460,"","","","",0,0,0,0,""
"000000000000127619","KX0830 230KG DOW CORNING 3074 INT","","KG","","RAW","AR","KOR","","",0,10500,0,0,0,0,0,0,"KX0830",10500000,0,0,?,26/06/10,10500000,10500000,"KA","S",1000,"L",.86,1095,"","","","",0,0,0,0,""
"000000000000127620","KX0854 180KG EPODIL 748 DIL","","KG","","RAW","AR","KOR","","",0,5736,0,173,0,0,0,0,"KX0854",5909000,0,0,?,26/06/10,5909000,5909000,"KA","S",1000,"L",1.18,1095,"","","","",0,0,0,0,""
"000000000000127621","KX1268 20KG XIA OFS-6030 SILANE","","KG","","RAW","AR","KOR","","",0,15000,0,0,0,0,0,0,"KX1268",15000000,0,0,?,26/06/10,15000000,15000000,"KA","S",1000,"L",1.01,515,"","","","",0,0,0,0,""
"000000000000127622","KX1330 210KG 7S036 ARALDITE DY-H","","KG","","RAW","AR","KOR","","",0,19147,1245,575,0,0,0,0,"KX1330",20967000,0,0,?,26/06/10,20967000,20967000,"KA","S",1000,"L",1,1095,"","","","",0,0,0,0,""
"000000000000127624","KX1732 210KG DYNASYLAN GLYMO","","KG","","RAW","AR","KOR","","",0,10000,0,0,0,0,0,0,"KX1732",10000000,0,0,?,26/06/10,10000000,10000000,"KA","S",1000,"L",.98,365,"","","","",0,0,0,0,""
"000000000000127625","KX1764 200KG CARDOLITE NC-513 200KG DRUM","EPOXY DILUENT","KG","","RAW","AR","KOR","","",0,1964,0,53,0,0,0,0,"KX1764",1896738,0,0,?,26/06/10,1896738,1896738,"KA","S",1000,"L",1.03,730,"","","","",0,0,0,0,""
"000000000000127630","KX3611 226.8KG ERISYS RDGE","","KG","","RAW","AR","KOR","","",0,18740,0,282,0,0,0,0,"KX3611",19022000,0,0,?,26/06/10,19022000,19022000,"KA","S",1000,"L",1,365,"","","","",0,0,0,0,""
"000000000000127646","KX6366 204KG SILQUEST A1110 SILANE","","KG","","RAW","AR","KOR","","",0,19000,0,0,0,0,0,0,"KX6366",19000000,0,0,?,26/06/10,19000000,19000000,"KA","S",1000,"L",.99,1095,"","","","",0,0,0,0,""
"000000000000127663","MA1018 25KG AL PASTE CB180S LEAFING","","KG","","RAW","AR","KOR","","",0,4820,0,97,0,0,0,0,"MA1018",4917000,0,0,?,26/06/10,4917000,4917000,"KA","S",1000,"L",.63,365,"","","","",0,0,0,0,""
"000000000000127682","PG1322 25KG COLORTHERM GREEN GN","","KG","","RAW","AR","KOR","","",0,11000,0,0,0,0,0,0,"PG1322",11000000,0,0,?,26/06/10,11000000,11000000,"KA","S",1000,"L",.2,1825,"","","","",0,0,0,0,""
"000000000000127689","PT0129 25KG TIOXIDE TR92","","KG","","RAW","AR","KOR","","",0,4500,0,0,0,0,0,0,"PT0129",4500000,0,0,?,26/06/10,4500000,4500000,"KA","S",1000,"L",.26,60,"","","","",0,0,0,0,""
"000000000000127690","PT0297 25KG TIONA 595","","KG","","RAW","AR","KOR","","",0,4200,0,0,0,0,0,0,"PT0297",4200000,0,0,?,26/06/10,4200000,4200000,"KA","S",1000,"L",.24,60,"","","","",0,0,0,0,""
"000000000000127699","PW0135 20KG SHIELDEX AC3","","KG","","RAW","AR","KOR","","",0,12300,0,0,0,0,0,0,"PW0135",12300000,0,0,?,26/06/10,12300000,12300000,"KA","S",1000,"L",.56,730,"","","","",0,0,0,0,""
"000000000000127706","PW1477 25KG DICAL PHOSPHATE DIHYDRATE","","KG","","RAW","AR","KOR","","",0,1890,0,0,0,0,0,0,"PW1477",1890000,0,0,?,26/06/10,1890000,1890000,"KA","S",1000,"L",.45,730,"","","","",0,0,0,0,""
"000000000000127708","PW1607 25KG MB WHITE SEAL 'C' ZINC OXIDE","ZINC OXIDE","KG","","RAW","AR","KOR","","",0,4046,0,122,0,0,0,0,"PW1607",4168000,0,0,?,26/06/10,4168000,4168000,"KA","S",1000,"L",.19,730,"","","","",0,0,0,0,""
"000000000000127715","PY0752 25KG DCC YELLOW 2096","","KG","","RAW","AR","KOR","","",0,32550,0,0,0,0,0,0,"PY0752",32550000,0,0,?,26/06/10,32550000,32550000,"KA","S",1000,"L",.22,60,"","","","",0,0,0,0,""
"000000000000127729","QT0120 20KG CRAYVALLAC MT","","KG","","RAW","AR","KOR","","",0,5500,0,0,0,0,0,0,"QT0120",5500000,0,0,?,26/06/10,5500000,5500000,"KA","S",1000,"L",1,1440,"","","","",0,0,0,0,""
"000000000000127731","QT1143 15KG DISPARLON 6650","","KG","","RAW","AR","KOR","","",0,8000,0,0,0,0,0,0,"QT1143",8000000,0,0,?,26/06/10,8000000,8000000,"KA","S",1000,"L",.99,548,"","","","",0,0,0,0,""
"000000000000127732","QT1158 16KG DISPARLON 6700","","KG","","RAW","AR","KOR","","",0,9000,0,0,0,0,0,0,"QT1158",9000000,0,0,?,26/06/10,9000000,9000000,"KA","S",1000,"L",.98,730,"","","","",0,0,0,0,""
"000000000000127739","RC0968 190KG ACRY COP POLY(ACS1026 TYPE)","","EA","","RAW","","KOR","","",0,0,0,0,0,0,0,0,"",4477000,0,0,21/01/28,26/06/10,4477000,4477000,"KA","S",1000,"L",1.1,730,"","","","",0,0,0,0,""
"000000000000127746","RC3253 200KG SYNOCURE 892 BA 70","","KG","","RAW","AR","KOR","","",0,3960,0,515,0,0,0,0,"RC3253",4475000,0,0,?,26/06/10,4475000,4475000,"KA","S",1000,"L",.98,365,"","","","",0,0,0,0,""
"000000000000127747","RC3377 200KG HYDROXY ACRYLIC XRAC 486","","KG","","RAW","AR","KOR","","",0,2321,130,70,0,0,0,0,"RC3377",2521000,0,0,?,26/06/10,2521000,2521000,"KA","S",1000,"L",1,365,"","","","",0,0,0,0,""
"000000000000127748","RC3710 190KG BRADCAR 400","","EA","","RAW","","KOR","","",0,0,0,0,0,0,0,0,"",5475000,0,0,21/01/28,26/06/10,5475000,5475000,"KA","S",1000,"L",1.05,365,"","","","",0,0,0,0,""
"000000000000127752","RC4574 180KG NITTEST DOLPHIN","","KG","","RAW","AR","KOR","","",0,12712,1017,128,0,0,0,0,"RC4574",13857000,0,0,?,26/06/10,13857000,13857000,"KA","S",1000,"L",1.04,365,"","","","",0,0,0,0,""
"000000000000127756","RC4814 25KG DEGALAN 64/12 N","","KG","","RAW","AR","KOR","","",0,3689,207,56,0,0,0,0,"RC4814",3952000,0,0,?,26/06/10,3952000,3952000,"KA","S",1000,"L",.92,1825,"","","","",0,0,0,0,""
"000000000000127757","RC4908 190KG ACRY COP POLY BRADCAR 400","BRADCAR 400","KG","","RAW","AR","KOR","","",0,5474,438,83,0,0,0,0,"RC4908",5995000,0,0,?,26/06/10,5995000,5995000,"KA","S",1000,"L",1.05,365,"","","","",0,0,0,0,""
"000000000000127758","RC6186 180KG POLYACE NSP-100","","KG","","RAW","AR","KOR","","",0,12712,1017,128,0,0,0,0,"RC6186",13857000,0,0,?,26/06/10,13857000,13857000,"KA","S",1000,"L",1.04,365,"","","","",0,0,0,0,""
"000000000000127759","RC6370 185KG PISCES 1 POLYMER","","KG","","RAW","AR","KOR","","",0,10732,0,215,0,0,0,0,"RC6370",10947000,0,0,?,26/06/10,10947000,10947000,"KA","S",1000,"L",.94,720,"","","","",0,0,0,0,""
"000000000000127764","RC6848 190KG MACRYNAL SM 2703/80BACX","","KG","","RAW","AR","KOR","","",0,3540,0,0,0,0,0,0,"RC6848",3540000,0,0,?,26/06/10,3540000,3540000,"KA","S",1000,"L",1.01,730,"","","","",0,0,0,0,""
"000000000000127767","RD0034 15.88KG AQUALON EC-N 200","","KG","","RAW","AR","KOR","","",0,35105,0,878,0,0,0,0,"RD0034",35983000,0,0,?,26/06/10,35983000,35983000,"KA","S",1000,"L",.89,24,"","","","",0,0,0,0,""
"000000000000127775","RE0280 225KG D.E.N. 431 EPOXY NOVOLAC","","KG","","RAW","AR","KOR","","",0,6188,0,0,0,0,0,0,"RE0280",6188000,0,0,?,26/06/10,6188000,6188000,"KA","S",1000,"L",.87,730,"","","","",0,0,0,0,""
"000000000000127780","RE0524 225KG D.E.N. 438-X80 EPOXYNOVOLAC","EPOXY NOVOLAC","KG","","RAW","AR","KOR","","",0,4998,0,0,0,0,0,0,"RE0524",4998000,0,0,?,26/06/10,4998000,4998000,"KA","S",1000,"L",.91,730,"","","","",0,0,0,0,""
"000000000000127782","RE0583 225KG EPIKOTE 862 (205LT DRUM)","","KG","","RAW","AR","KOR","","",0,4046,0,0,0,0,0,0,"RE0583",4046000,0,0,?,26/06/10,4046000,4046000,"KA","S",1000,"L",.85,1095,"","","","",0,0,0,0,""
"000000000000127783","RE0990 200KG SYNOCURE 899 BA 70 LM","","KG","","RAW","AR","KOR","","",0,6336,0,64,0,0,0,0,"RE0990",6400000,0,0,?,26/06/10,6400000,6400000,"KA","S",1000,"L",.96,182,"","","","",0,0,0,0,""
"000000000000127786","RE1844 220KG D.E.R. 671-X75 EPOXY RES","DOW CHEMICAL","KG","","RAW","AR","KOR","","",0,2380,0,0,0,0,0,0,"RE1844",2380000,0,0,?,26/06/10,2380000,2380000,"KA","S",1000,"L",.92,24,"","","","",0,0,0,0,""
"000000000000127787","RE1921 220KG D.E.R.354 EPOXI RESIN","","KG","","RAW","AR","KOR","","",0,13120,0,0,0,0,0,0,"RE1921",13120000,0,0,?,26/06/10,13120000,13120000,"KA","S",1000,"L",.84,730,"","","","",0,0,0,0,""
"000000000000127799","RE4098 200KG KER 836 X 80","","KG","","RAW","AR","KOR","","",0,2499,0,0,0,0,0,0,"RE4098",2499000,0,0,?,26/04/24,2499000,2499000,"KA","S",1000,"L",.92,?,"","","","",0,0,0,0,""
"000000000000127806","RE6275 25KG EPIKOTE 1001 LSQ","","KG","","RAW","AR","KOR","","",0,3154,0,0,0,0,0,0,"RE6275",3154000,0,0,?,26/06/10,3154000,3154000,"KA","S",1000,"L",.88,1095,"","","","",0,0,0,0,""
"000000000000127821","RN3252 200KG CYMEL MB-98","","KG","","RAW","AR","KOR","","",0,4840,0,0,0,0,0,0,"RN3252",4840000,0,0,?,26/06/10,4840000,4840000,"KA","S",1000,"L",1.01,1095,"","","","",0,0,0,0,""
"000000000000127843","RS4359 200KG ETERSET 2960","","KG","","RAW","AR","KOR","","",0,3392,221,68,0,0,0,0,"RS4359",3681000,0,0,?,26/06/10,3681000,3681000,"KA","S",1000,"L",.95,182,"","","","",0,0,0,0,""
"000000000000127844","RS6549 200KG ETERSET 2962","","KG","","RAW","AR","KOR","","",0,5177,337,104,0,0,0,0,"RS6549",5618000,0,0,?,26/06/10,5618000,5618000,"KA","S",1000,"L",.97,180,"","","","",0,0,0,0,""
"000000000000127851","RV0044 20KG LAROFLEX MP 45","","KG","","RAW","AR","KOR","","",0,4356,0,109,0,0,0,0,"RV0044",4465000,0,0,?,26/06/10,4465000,4465000,"KA","S",1000,"L",.81,730,"","","","",0,0,0,0,""
"000000000000127858","RV3255 25KG PLIOWAY ULTRA 200","","KG","","RAW","AR","KOR","","",0,9000,0,0,0,0,0,0,"RV3255",9000000,0,0,?,26/06/10,9000000,9000000,"KA","S",1000,"L",.97,1095,"","","","",0,0,0,0,""
"000000000000127865","RX0207 205KG DC 805/XIA RSN-0805 RES","","KG","","RAW","AR","KOR","","",0,12160,0,0,0,0,0,0,"RX0207",12160000,0,0,?,26/06/10,12160000,12160000,"KA","S",1000,"L",1.04,1095,"","","","",0,0,0,0,""
"000000000000127868","RX0458 200KG SILRES MSE100","","KG","","RAW","AR","KOR","","",0,11450,0,0,0,0,0,0,"RX0458",11450000,0,0,?,26/06/10,11450000,11450000,"KA","S",1000,"L",.92,730,"","","","",0,0,0,0,""
"000000000000127879","RX4044 220KG SILRES IC 232","","KG","","RAW","AR","KOR","","",0,8000,0,0,0,0,0,0,"RX4044",8000000,0,0,?,26/06/10,8000000,8000000,"KA","S",1000,"L",.88,730,"","","","",0,0,0,0,""
"000000000000127880","RX4374 200KG TRIXENE BI 7774","","KG","","RAW","AR","KOR","","",0,7599,0,228,0,0,0,0,"RX4374",7827000,0,0,?,26/06/10,7827000,7827000,"KA","S",1000,"L",.95,180,"","","","",0,0,0,0,""
"000000000000127883","RX8003 200KG SILIKOPHEN AC 900","","KG","","RAW","AR","KOR","","",0,17160,1373,258,0,0,0,0,"RX8003",18791000,0,0,?,26/06/10,18791000,18791000,"KA","S",1000,"L",.88,730,"","","","",0,0,0,0,""
"000000000000127899","YC0053 25KG LAMPBLACK 101 POWDER(FLUFFY)","","KG","","RAW","AR","KOR","","",0,3100,0,0,0,0,0,0,"YC0053",3100000,0,0,?,26/06/10,3100000,3100000,"KA","S",1000,"L",.53,60,"","","","",0,0,0,0,""
"000000000000127905","YC1358 10KG CARBON BLACK MA100 POWDER","","KG","","RAW","AR","KOR","","",0,6100,0,0,0,0,0,0,"YC1358",6100000,0,0,?,26/06/10,6100000,6100000,"KA","S",1000,"L",.58,60,"","","","",0,0,0,0,""
"000000000000127921","YQ0144 25KG NOVOPERM ORANGE HL 70","","KG","","RAW","AR","KOR","","",0,35581,0,1780,0,0,0,0,"YQ0144",37361000,0,0,?,26/06/10,37361000,37361000,"KA","S",1000,"L",1,730,"","","","",0,0,0,0,""
"000000000000127932","YR1456 10KG FUJI RED 5R 8000","","KG","","RAW","AR","KOR","","",0,22500,0,0,0,0,0,0,"YR1456",22500000,0,0,?,26/06/10,22500000,22500000,"KA","S",1000,"L",.59,60,"","","","",0,0,0,0,""
"000000000000127945","YY0122 25KG H/S BRLNT YELLW 2GX70-CN09","YELLOW 2GX 70","KG","","RAW","AR","KOR","","",0,12043,0,362,0,0,0,0,"YY0122",12405000,0,0,?,26/06/10,12405000,12405000,"KA","S",1000,"L",.7,3650,"","","","",0,0,0,0,""
"000000000000129603","BH0040 25Kg HIKOTACK P-120","","KG","","RAW","AR","KOR","","",0,1950,0,0,0,0,0,0,"BH0040",1950000,0,0,?,26/06/10,1950000,1950000,"KA","S",1000,"L",1,730,"","","","",0,0,0,0,""
"000000000000129621","CK0072 DI-(ISOBUTYL)KETONE","","KG","","RAW","AR","KOR","","",0,2700,0,0,0,0,0,0,"CK0072",2700000,0,0,?,26/06/10,2700000,2700000,"KA","S",1000,"L",1,730,"","","","",0,0,0,0,""
"000000000000129636","ER1157 25Kg RED IRON OXIDE MF400","","KG","","RAW","AR","KOR","","",0,870,0,0,0,0,0,0,"ER1157",870000,0,0,?,26/06/10,870000,870000,"KA","S",1000,"L",1,60,"","","","",0,0,0,0,""
"000000000000129736","FS1831 25Kg FELDSPAR FD-30","","KG","","RAW","AR","KOR","","",0,270,0,0,0,0,0,0,"FS1831",270000,0,0,?,26/06/10,270000,270000,"KA","S",1000,"L",1,36,"","","","",0,0,0,0,""
"000000000000129749","FT0224 25KG FINNTALC M15","","KG","","RAW","AR","KOR","","",0,1250,0,0,0,0,0,0,"FT0224",1250000,0,0,?,26/06/10,1250000,1250000,"KA","S",1000,"L",.36,1095,"","","","",0,0,0,0,""
"000000000000129751","FT0511 25Kg TALC POWDER KA-325","","KG","","RAW","AR","KOR","","",0,273,0,0,0,0,0,0,"FT0511",273000,0,0,?,26/06/10,273000,273000,"KA","S",1000,"L",1,36,"","","","",0,0,0,0,""
"000000000000129856","KH4059 200Kg AP1080","","KG","","RAW","AR","KOR","","",0,1868,0,0,0,0,0,0,"KH4059",1868000,0,0,?,26/06/10,1868000,1868000,"KA","S",1000,"L",1,365,"","","","",0,0,0,0,""
"000000000000129889","KH6178 200Kg ARADUR 2965","","KG","","RAW","AR","KOR","","",0,6307,410,379,0,0,0,0,"KH6178",7096000,0,0,?,26/04/24,7096000,7096000,"KA","S",1000,"L",1,?,"","","","",0,0,0,0,""
"000000000000129952","KS3483 25KG DISPERBYK-103","","KG","","RAW","R","KOR","","",0,0,0,0,0,0,0,0,"KS3483",1000,0,0,?,26/06/10,1000,1000,"KA","S",1000,"L",.94,1825,"","","","",0,0,0,0,""
"000000000000129995","KT2031 25KG CUPROUS OXIDE PAINT GR","NORDOX INDUSTRIER","KG","","RAW","AR","KOR","","",0,7676,0,77,0,0,0,0,"KT2031",7753000,0,0,?,26/06/10,7753000,7753000,"KA","S",1000,"L",.17,730,"","","","",0,0,0,0,""
"000000000000130066","KX6383 180KG KF EPIOL-ME101","","KG","","RAW","AR","KOR","","",0,4000,0,0,0,0,0,0,"KX6383",4000000,0,0,?,26/06/10,4000000,4000000,"KA","S",1000,"L",1.12,700,"","","","",0,0,0,0,""
"000000000000130085","MA0263 25Kg AL PASTE 1100NA NON-LEAFING","","KG","","RAW","AR","KOR","","",0,3200,0,0,0,0,0,0,"MA0263",3200000,0,0,?,26/06/10,3200000,3200000,"KA","S",1000,"L",1,700,"","","","",0,0,0,0,""
"000000000000130184","PT1354 25Kg TiONA 828","","KG","","RAW","AR","KOR","","",0,3267,0,33,0,0,0,0,"PT1354",3191586,0,0,?,26/06/10,3191586,3191586,"KA","S",1000,"L",1,60,"","","","",0,0,0,0,""
"000000000000130193","PW0195 25Kg HEUCOPHOS SRPP","","KG","","RAW","AR","KOR","","",0,0,0,0,0,0,0,0,"PW0195",1,0,0,?,26/06/10,1,-2146826246,"KA","S",1000,"L",1,730,"","","","",0,0,0,0,""
"000000000000130330","RC4471 200Kg MIRAMER M300","","KG","","RAW","AR","KOR","","",0,3000,0,0,0,0,0,0,"RC4471",3000000,0,0,?,26/06/10,3000000,3000000,"KA","S",1000,"L",1,365,"","","","",0,0,0,0,""
"000000000000130401","RE0243 210KG ARALDITE GY 298","","KG","","RAW","AR","KOR","","",0,8556,557,428,0,0,0,0,"RE0243",9541000,0,0,?,26/06/10,9541000,9541000,"KA","S",1000,"L",.92,1095,"","","","",0,0,0,0,""
"000000000000131130","BH1105 200KG HIRENOL PL-1000 S","","KG","","RAW","AR","KOR","","",0,3050,0,0,0,0,0,0,"BH1105",3050000,0,0,?,26/06/10,3050000,3050000,"KA","S",1000,"L",.98,1085,"","","","",0,0,0,0,""
"000000000000131134","CA0025 160KG ISO-PROPYL ALCOHOL","","KG","","RAW","AR","KOR","","",0,1350,0,0,0,0,0,0,"CA0025",1350000,0,0,?,26/06/10,1350000,1350000,"KA","S",1000,"L",1.27,180,"","","","",0,0,0,0,""
"000000000000131181","EY0048 20KG YLO2288D YELLOW IRONOXIDE","YLO-2288D","KG","","RAW","AR","KOR","","",0,2261,125,91,0,0,0,0,"EY0048",2477000,0,0,?,26/06/10,2477000,2477000,"KA","S",1000,"L",.25,60,"","","","",0,0,0,0,""
"000000000000131205","FB1526 25KG PORTBYTE HEAVYLITE NB-0030","","KG","","RAW","AR","KOR","","",0,410,0,0,0,0,0,0,"FB1526",410000,0,0,?,26/06/10,410000,410000,"KA","S",1000,"L",.23,1085,"","","","",0,0,0,0,""
"000000000000131213","FG1024 25KG TIXOGEL VP","","KG","","RAW","R","KOR","","",0,2956,128,104,0,0,0,0,"FG1024",3188000,0,0,?,26/06/10,3188000,3188000,"KA","S",1000,"L",.56,1085,"","","","",0,0,0,0,""
"000000000000131220","FQ1486 20KG ECR Glass Flake GF200M","","KG","","RAW","AR","KOR","","",0,6259,201,188,0,0,0,0,"FQ1486",6648000,0,0,?,26/06/10,6648000,6648000,"KA","S",1000,"L",1,36,"","","","",0,0,0,0,""
"000000000000131337","KH3105 190KG ANCAMIDE 2733","","KG","","RAW","AR","KOR","","",0,5022,0,151,0,0,0,0,"KH3105",5173000,0,0,?,26/06/10,5173000,5173000,"KA","S",1000,"L",1.02,1085,"","","","",0,0,0,0,""
"000000000000131358","KH6368 180KG POLYMID 140","","KG","","RAW","AR","KOR","","",0,4182,272,168,0,0,0,0,"KH6368",4622000,0,0,?,26/06/10,4622000,4622000,"KA","S",1000,"L",1.03,1085,"","","","",0,0,0,0,""
"000000000000131385","KS0120 25KG BYK 300","","KG","","RAW","AR","KOR","","",0,8100,0,0,0,0,0,0,"KS0120",8100000,0,0,?,26/06/10,8100000,8100000,"KA","S",1000,"L",1.06,1825,"","","","",0,0,0,0,""
"000000000000131388","KS0289 25KG BYK-065 DEFOAMER","","KG","","RAW","AR","KOR","","",0,7500,0,0,0,0,0,0,"KS0289",7500000,0,0,?,26/06/10,7500000,7500000,"KA","S",1000,"L",1.05,1825,"","","","",0,0,0,0,""
"000000000000131403","KS1439 25KG BYK-307","","KG","","RAW","AR","KOR","","",0,23200,0,0,0,0,0,0,"KS1439",23200000,0,0,?,26/06/10,23200000,23200000,"KA","S",1000,"L",.97,1085,"","","","",0,0,0,0,""
"000000000000131436","KS4006 20KG BYK-1790","","KG","","RAW","AR","KOR","","",0,14520,0,0,0,0,0,0,"KS4006",14520000,0,0,?,26/06/10,14520000,14520000,"KA","S",1000,"L",1.18,1085,"","","","",0,0,0,0,""
"000000000000131458","KS5899 25KG BYK-A555","","KG","","RAW","AR","KOR","","",0,10550,0,0,0,0,0,0,"KS5899",10550000,0,0,?,26/06/10,10550000,10550000,"KA","S",1000,"L",1.14,1085,"","","","",0,0,0,0,""
"000000000000131459","KS5944 20KG BYK-011","","KG","","RAW","AR","KOR","","",0,13300,0,0,0,0,0,0,"KS5944",13300000,0,0,?,26/06/10,13300000,13300000,"KA","S",1000,"L",1.25,1085,"","","","",0,0,0,0,""
"000000000000131470","KS8135 25KG BYK-D 410","","KG","","RAW","AR","KOR","","",0,13450,0,0,0,0,0,0,"KS8135",13450000,0,0,?,26/06/10,13450000,13450000,"KA","S",1000,"L",.86,1085,"","","","",0,0,0,0,""
"000000000000131521","KX4312 200KG SS-013 REACTIVE DILUENT","","KG","","RAW","AR","KOR","","",0,2100,0,0,0,0,0,0,"KX4312",2100000,0,0,?,26/06/10,2100000,2100000,"KA","S",1000,"L",1.03,1085,"","","","",0,0,0,0,""
"000000000000131563","PT0235 25KG TIPAQUE R820","","KG","","RAW","AR","KOR","","",0,4200,0,0,0,0,0,0,"PT0235",2100000,0,0,?,26/06/10,2100000,2100000,"KA","S",1000,"L",.24,1085,"","","","",0,0,0,0,""
"000000000000131580","PW0775 25KG HEUCOPHOS CAPP","","KG","","RAW","AR","KOR","","",0,8600,0,0,0,0,0,0,"PW0775",8600000,0,0,?,26/06/10,8600000,8600000,"KA","S",1000,"L",.37,1085,"","","","",0,0,0,0,""
"000000000000131662","RE0055 240KG DER 351 EPOXY RESIN","","KG","","RAW","AR","KOR","","",0,6664,0,0,0,0,0,0,"RE0055",6664000,0,0,?,26/06/10,6664000,6664000,"KA","S",1000,"L",.86,1085,"","","","",0,0,0,0,""
"000000000000131765","RX0386 25KG LAROPAL A81","","KG","","RAW","AR","KOR","","",0,4818,0,97,0,0,0,0,"RX0386",5354171,0,0,?,26/06/10,5354171,5354171,"KA","S",1000,"L",.9,730,"","","","",0,0,0,0,""
"000000000000131770","RX2897 215KG WACKER TES40WN","WN","KG","","RAW","AR","KOR","","",0,2500,0,0,0,0,0,0,"RX2897",2500000,0,0,?,26/06/10,2500000,2500000,"KA","S",1000,"L",.94,1085,"","","","",0,0,0,0,""
"000000000000131774","SB0193 5KG ORGANIC BLU-MCDB01 GVA124/5LT","MCDB01/GVA124","KG","","RAW","AR","KOR","","",0,10362,0,311,0,0,0,0,"SB0193",18722350,0,0,?,26/06/10,18722350,41989467,"KA","S",1000,"L",.92,1085,"","","","",0,0,0,0,""
"000000000000131782","SC0194 5KG TNTING BLK-MCDC02 GVA126","MCDC02/GVA126","KG","","RAW","AR","KOR","","",0,7168,0,216,0,0,0,0,"SC0194",9505467,0,0,?,26/06/10,9505467,9505480,"KA","S",1000,"L",.91,1085,"","","","",0,0,0,0,""
"000000000000131793","SQ0201 5KG ORGANIC Org-MCDQ02 GVA140/5LT","MCDQ02/GVA140","KG","","RAW","AR","KOR","","",0,19800,0,594,0,0,0,0,"SQ0201",146902500,0,0,?,26/06/10,146902500,146902500,"KA","S",1000,"L",.87,1085,"","","","",0,0,0,0,""
